User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
562,3,Visa,Credit,4227790214165429,04/2022,326,YES,2,14500.0,05/2002,2007,No
563,0,Mastercard,Credit,5449971634656595,06/2024,172,YES,2,12200.0,09/2015,2015,No
564,0,Mastercard,Debit,5726263807352663,03/2022,675,YES,2,1500.0,02/2006,2018,No
564,1,Visa,Credit,4367416449267714,08/2014,163,NO,1,13700.0,06/2001,2005,No
564,2,Mastercard,Debit,5103357334539485,09/2023,3,YES,2,15895.0,01/2020,2020,No
565,0,Visa,Credit,4989332552056925,04/2020,250,YES,1,3000.0,02/2020,2020,No
566,0,Mastercard,Debit,5657550046539675,06/2021,692,YES,1,1470.0,04/2008,2008,No
566,1,Visa,Credit,4590969585932290,12/2023,836,YES,2,5500.0,12/2005,2010,No
567,0,Visa,Debit,4320531705592796,12/2021,275,YES,2,4326.0,02/2020,2020,No
567,1,Visa,Credit,4713354839986613,05/2023,290,YES,2,13600.0,02/2020,2020,No
567,2,Mastercard,Debit,5083490519087277,01/2022,232,YES,1,37002.0,01/2020,2020,No
568,0,Visa,Debit,4460024958657540,01/2020,704,YES,2,9562.0,09/2008,2011,No
569,0,Mastercard,Debit,5872752390879513,09/2020,772,YES,1,18244.0,07/2012,2012,No
569,1,Visa,Debit (Prepaid),4662000840694246,09/2023,924,YES,2,81.0,09/2015,2015,No
569,2,Amex,Credit,375953550153829,12/2022,888,YES,1,13700.0,01/2003,2017,No
569,3,Mastercard,Credit,5225763870748438,06/2020,627,YES,1,6000.0,12/2008,2010,No
569,4,Mastercard,Debit,5543346867967379,11/2024,275,YES,1,16409.0,05/1998,2008,No
569,5,Visa,Debit,4601299602284616,03/2022,652,YES,2,15822.0,09/2006,2009,No
570,0,Mastercard,Debit,5238065973168619,09/2023,266,YES,2,1447.0,12/2004,2010,No
570,1,Mastercard,Credit,5187091395766799,05/2020,843,YES,3,6600.0,07/2006,2010,No
571,0,Visa,Credit,4603076242608163,10/2009,377,YES,1,15700.0,07/2006,2011,No
571,1,Mastercard,Debit,5588067020596088,01/2021,208,YES,2,26704.0,06/2018,2018,No
572,0,Mastercard,Debit,5686575699244488,12/2024,666,YES,2,43033.0,04/2007,2013,No
573,0,Discover,Credit,6658549025356902,02/2024,578,YES,1,5800.0,02/2020,2020,No
573,1,Visa,Credit,4609674436334775,07/2023,820,YES,1,6900.0,01/2020,2020,No
574,0,Mastercard,Debit,5027291418907395,02/2022,118,YES,1,17432.0,10/2001,2014,No
575,0,Mastercard,Debit,5937648730770388,12/2024,903,YES,1,34453.0,05/2014,2014,No
575,1,Mastercard,Credit,5892514772578316,04/2023,771,YES,1,14800.0,08/2003,2018,No
575,2,Visa,Debit,4750687309919007,02/2021,667,YES,1,2603.0,10/2005,2012,No
575,3,Mastercard,Debit,5409845888265723,10/2023,832,YES,2,11568.0,03/2006,2008,No
576,0,Visa,Debit,4848394515179455,01/2024,918,YES,1,35943.0,06/2001,2009,No
576,1,Discover,Credit,6504367247289968,01/2019,580,YES,1,13600.0,04/2011,2011,No
576,2,Mastercard,Debit,5964535277999798,03/2022,245,YES,2,8671.0,12/2007,2009,No
577,0,Visa,Debit,4479897458047272,12/2024,411,YES,1,24498.0,06/2012,2012,No
578,0,Visa,Debit,4270283600301122,09/2020,51,YES,1,21751.0,10/2008,2008,No
578,1,Mastercard,Debit,5324796450432106,11/2022,746,YES,3,18021.0,03/2009,2009,No
578,2,Visa,Debit,4510686870861755,01/2023,713,YES,2,7830.0,09/2005,2010,No
579,0,Mastercard,Debit,5345290500556939,12/2021,888,YES,2,17980.0,03/2007,2007,No
579,1,Visa,Credit,4659755318123494,01/2024,764,YES,2,9000.0,09/2006,2008,No
579,2,Mastercard,Debit,5357793088955286,07/2012,544,YES,1,16034.0,11/2004,2013,No
579,3,Mastercard,Debit,5625327420318301,12/2022,428,YES,2,323.0,07/2003,2009,No
579,4,Visa,Debit,4607469261117911,06/2021,388,YES,1,6611.0,07/2008,2008,No
580,0,Mastercard,Debit,5592976284572731,06/2023,696,YES,1,14231.0,10/2002,2010,No
580,1,Visa,Credit,4897415542074817,01/2019,363,YES,1,11400.0,10/2009,2009,No
580,2,Visa,Credit,4533131033936549,10/2021,612,YES,2,5900.0,02/2005,2009,No
581,0,Visa,Debit,4711994375142426,04/2022,577,YES,1,3915.0,09/2010,2010,No
581,1,Mastercard,Debit,5898219587988129,08/2022,295,YES,2,8882.0,06/2009,2015,No
581,2,Mastercard,Debit,5673609398481611,02/2020,990,YES,1,1218.0,08/2011,2012,No
581,3,Visa,Debit,4071490746118665,07/2020,498,YES,1,12057.0,01/2011,2018,No
582,0,Visa,Debit,4310420575646294,01/2023,18,YES,2,13435.0,08/2005,2008,No
582,1,Mastercard,Debit,5863102770923374,03/2024,62,NO,2,13055.0,05/2010,2010,No
582,2,Mastercard,Debit (Prepaid),5659519661095769,10/2020,634,YES,2,85.0,03/2009,2011,No
583,0,Visa,Credit,4934996934968532,04/2021,547,YES,3,1200.0,01/2002,2011,No
583,1,Visa,Credit,4331814593567425,01/2023,448,YES,2,10500.0,03/2002,2010,No
583,2,Amex,Credit,383176667828985,10/2021,459,YES,2,9300.0,08/2004,2008,No
583,3,Mastercard,Debit,5603296596869732,06/2021,386,YES,1,14056.0,12/2006,2008,No
584,0,Mastercard,Debit,5303411542373680,10/2023,305,YES,1,2001.0,02/2010,2018,No
585,0,Mastercard,Debit (Prepaid),5536825392398622,11/2024,829,YES,1,80.0,01/2020,2020,No
585,1,Mastercard,Credit,5736136415216037,02/2020,332,YES,1,19500.0,02/2020,2020,No
586,0,Mastercard,Debit,5179703588055807,01/2022,41,YES,1,14797.0,02/2020,2020,No
586,1,Visa,Debit,4263037313230472,04/2021,719,YES,1,14420.0,01/2020,2020,No
587,0,Mastercard,Credit,5250335239588576,02/2020,728,YES,2,13600.0,02/2020,2020,No
588,0,Mastercard,Debit,5302369835874378,09/2024,368,YES,2,3013.0,07/2006,2006,No
588,1,Mastercard,Debit,5277210517488881,05/2024,589,YES,1,22304.0,12/2009,2010,No
588,2,Visa,Debit,4654267845248719,10/2021,929,YES,3,30242.0,01/2008,2013,No
588,3,Visa,Debit,4048588745318463,07/2019,741,YES,1,12948.0,10/2008,2008,No
589,0,Mastercard,Debit,5677329350701316,10/2020,768,YES,1,20695.0,02/2020,2020,No
589,1,Mastercard,Debit,5708163356892632,01/2020,148,YES,2,23716.0,01/2020,2020,No
589,2,Visa,Debit,4172298033102508,05/2020,477,YES,1,17223.0,02/2020,2020,No
590,0,Mastercard,Debit (Prepaid),5954988204081791,11/2015,200,YES,2,49.0,09/2006,2010,No
591,0,Visa,Debit,4705406456208642,04/2022,542,YES,2,19792.0,05/2011,2011,No
591,1,Visa,Debit (Prepaid),4751613092399340,09/2024,600,YES,2,76.0,05/2011,2011,No
591,2,Mastercard,Debit,5176023312287835,10/2023,444,YES,1,19811.0,08/2013,2013,No
591,3,Mastercard,Debit,5737557443858194,11/2020,462,YES,2,17602.0,06/2011,2011,No
591,4,Mastercard,Debit (Prepaid),5709040626294728,04/2021,579,YES,1,96.0,11/2007,2011,No
592,0,Mastercard,Credit,5571567914533589,01/2023,845,YES,2,36900.0,02/2020,2020,No
593,0,Visa,Debit,4772137298381087,02/2020,231,YES,2,14263.0,02/2020,2020,No
593,1,Mastercard,Debit,5458281950154231,02/2020,671,YES,2,3013.0,02/2020,2020,No
593,2,Mastercard,Debit,5171844589281134,12/2023,998,YES,2,17789.0,01/2020,2020,No
594,0,Mastercard,Debit,5128558439499170,03/2021,199,YES,1,7184.0,12/2012,2012,No
594,1,Visa,Debit (Prepaid),4891182896802218,05/2022,936,YES,1,62.0,11/2005,2007,No
594,2,Mastercard,Credit,5252814681308258,03/2023,635,YES,2,8300.0,08/2004,2018,No
595,0,Visa,Credit,4024411952428035,04/2022,865,YES,1,11900.0,02/2010,2014,No
595,1,Visa,Credit,4472564488537917,12/2018,194,NO,2,2000.0,07/2010,2010,No
595,2,Mastercard,Debit,5869951817550274,09/2023,672,YES,2,12827.0,08/2014,2014,No
595,3,Mastercard,Credit,5933265709179136,09/2010,730,YES,1,10800.0,04/2008,2012,No
595,4,Visa,Debit,4093356206877400,06/2021,202,YES,1,8400.0,06/2007,2008,No
595,5,Visa,Credit,4650428198678080,10/2011,741,YES,2,6700.0,08/2011,2011,No
596,0,Mastercard,Debit,5188366223912130,10/2021,649,YES,2,13417.0,01/2008,2008,No
597,0,Visa,Debit (Prepaid),4745512667212883,10/2021,371,YES,2,60.0,04/2008,2009,No
597,1,Visa,Credit,4361942024605018,03/2021,649,YES,1,10300.0,05/2003,2016,No
597,2,Amex,Credit,353041795366517,06/2021,896,YES,2,4900.0,02/2020,2020,No
598,0,Visa,Debit,4772324802242471,12/2015,104,YES,2,9073.0,08/2008,2012,No
598,1,Visa,Debit,4222966508731552,07/2023,816,YES,2,19635.0,05/2007,2018,No
598,2,Visa,Debit,4748375055768054,02/2020,425,YES,1,21207.0,02/2007,2007,No
598,3,Visa,Credit,4468355695964457,12/2023,955,YES,1,14000.0,10/2002,2008,No
598,4,Discover,Credit,6771746312163081,11/2012,841,NO,1,14400.0,09/2003,2011,No
599,0,Mastercard,Debit (Prepaid),5811487719571767,06/2020,355,YES,1,72.0,02/2020,2020,No
599,1,Visa,Credit,4838655730073777,01/2021,654,YES,1,24600.0,01/2007,2011,No
599,2,Mastercard,Debit,5154620986833691,05/2022,7,YES,1,43289.0,05/2005,2017,No
599,3,Mastercard,Debit,5249989431095315,02/2024,844,YES,2,16475.0,04/2008,2009,No
599,4,Amex,Credit,355983307821258,10/2023,647,NO,2,14600.0,01/2015,2015,No
600,0,Mastercard,Debit (Prepaid),5070468758051891,01/2020,783,YES,2,28.0,01/2020,2020,No
601,0,Mastercard,Credit,5045264762203417,12/2022,83,NO,1,12600.0,09/2010,2012,No
601,1,Mastercard,Debit,5231421564510111,01/2017,865,YES,2,15416.0,01/2006,2014,No
601,2,Amex,Credit,305358883388381,02/2020,712,YES,2,7100.0,08/2018,2018,No
601,3,Visa,Credit,4321088757745040,05/2023,450,YES,2,16200.0,04/2008,2013,No
602,0,Mastercard,Debit,5345514962286662,02/2020,181,YES,1,17689.0,11/2006,2006,No
602,1,Mastercard,Debit,5122535818803524,11/2020,15,NO,1,18090.0,02/2013,2013,No
602,2,Visa,Debit,4125650435743087,09/2024,385,NO,1,16080.0,07/2018,2018,No
602,3,Mastercard,Debit,5971222369856302,08/2024,849,NO,1,17599.0,05/2016,2016,No
603,0,Mastercard,Debit,5950930953873248,11/2023,808,YES,2,12224.0,12/2005,2006,No
604,0,Mastercard,Debit,5548555538116203,09/2024,20,YES,1,8998.0,01/2020,2020,No
604,1,Mastercard,Debit,5975842385182413,09/2024,596,YES,2,10726.0,06/2014,2014,No
604,2,Visa,Credit,4001128847479532,02/2020,545,YES,1,6300.0,02/2020,2020,No
604,3,Discover,Credit,6256655285791156,01/2020,723,YES,2,4400.0,03/2015,2015,No
605,0,Mastercard,Debit,5983963364999906,03/2020,398,YES,2,18089.0,12/2005,2013,No
605,1,Mastercard,Debit,5267464048631434,04/2020,482,YES,1,10683.0,03/2006,2009,No
605,2,Visa,Credit,4993554379679385,05/2021,872,YES,1,14600.0,07/2014,2014,No
605,3,Mastercard,Debit (Prepaid),5654819097107073,01/2019,842,YES,1,94.0,01/2018,2018,No
605,4,Mastercard,Debit,5396886931773520,08/2024,7,YES,1,27308.0,02/2014,2014,No
605,5,Visa,Credit,4638912192601829,01/2022,730,YES,1,17900.0,07/2008,2008,No
606,0,Visa,Debit,4710368677781819,12/2022,979,YES,1,26410.0,05/2008,2011,No
606,1,Visa,Credit,4668652753651992,10/2011,262,YES,2,28600.0,07/2005,2011,No
606,2,Mastercard,Debit,5861641374361784,10/2019,253,YES,2,41057.0,03/2006,2010,No
606,3,Visa,Debit,4769992479242564,08/2012,572,YES,2,3864.0,05/2010,2015,No
607,0,Amex,Credit,360626221519170,06/2022,933,YES,1,8400.0,02/2020,2020,No
607,1,Visa,Debit,4357425484787569,05/2022,368,YES,1,5024.0,12/2011,2012,No
607,2,Visa,Debit,4026093953102401,09/2023,100,YES,2,10607.0,02/2020,2020,No
607,3,Visa,Credit,4908479439696234,12/2017,597,YES,1,0.0,10/2012,2012,No
608,0,Mastercard,Credit,5048637026282696,09/2015,671,YES,2,10500.0,08/2014,2014,No
609,0,Mastercard,Debit,5986665930699666,12/2021,654,YES,2,19185.0,01/2020,2020,No
610,0,Visa,Credit,4382384960777396,05/2020,622,NO,2,7100.0,01/2008,2011,No
610,1,Mastercard,Credit,5890992850865874,08/2014,901,YES,1,4000.0,05/2014,2014,No
610,2,Mastercard,Debit,5197434740318528,08/2023,239,NO,2,12708.0,06/2008,2008,No
611,0,Amex,Credit,391180215396039,02/2022,329,YES,2,4400.0,01/2016,2016,No
611,1,Visa,Debit,4875181033970231,01/2020,251,YES,1,16017.0,05/2013,2013,No
612,0,Mastercard,Debit,5860197030769935,08/2024,281,YES,2,2066.0,01/2020,2020,No
613,0,Mastercard,Debit,5640702051187580,05/2020,931,YES,1,16320.0,12/2011,2011,No
613,1,Visa,Debit,4992803371205194,12/2023,569,YES,2,13060.0,08/2012,2012,No
613,2,Amex,Credit,302014253634948,03/2022,649,YES,2,8900.0,02/2008,2015,No
613,3,Visa,Debit,4630099263440870,06/2021,412,YES,2,10517.0,08/2010,2014,No
613,4,Mastercard,Debit,5374280583814639,12/2024,56,NO,2,13245.0,06/2010,2012,No
614,0,Mastercard,Debit (Prepaid),5446800304569122,01/2023,445,YES,1,90.0,11/2002,2009,No
614,1,Mastercard,Debit (Prepaid),5156265505747462,12/2023,637,YES,1,72.0,04/2018,2018,No
614,2,Visa,Debit,4294953678019554,04/2013,826,YES,1,18280.0,05/2008,2011,No
614,3,Mastercard,Credit,5146321258920935,11/2021,990,NO,1,13600.0,04/2003,2012,No
615,0,Visa,Debit,4992900043507941,05/2021,759,YES,1,12778.0,05/2005,2010,No
615,1,Mastercard,Debit,5105306234690030,07/2021,820,YES,1,12917.0,07/2013,2013,No
615,2,Mastercard,Credit,5313764903937416,08/2007,767,YES,2,6000.0,01/2004,2010,No
615,3,Visa,Debit,4700657272928284,06/2023,777,YES,2,8874.0,06/2002,2012,No
615,4,Visa,Debit,4580268631896002,09/2015,809,YES,2,4322.0,07/2009,2013,No
615,5,Mastercard,Debit,5489321492149951,05/2024,649,YES,1,9219.0,07/2005,2008,No
615,6,Mastercard,Debit,5465749251061861,09/2021,326,YES,1,6088.0,11/2001,2005,No
616,0,Amex,Credit,357520397345697,01/2022,371,YES,2,20800.0,02/2020,2020,No
616,1,Visa,Credit,4346868490904984,11/2020,171,YES,2,12700.0,02/2020,2020,No
616,2,Visa,Debit (Prepaid),4656354454428696,02/2020,733,YES,2,76.0,02/2020,2020,No
617,0,Mastercard,Debit,5044033311360211,04/2012,274,YES,2,12760.0,06/2007,2009,No
617,1,Discover,Credit,6303613152539126,09/2021,328,YES,1,3600.0,10/2014,2014,No
617,2,Mastercard,Debit,5986920336497205,09/2023,114,NO,2,15894.0,06/2010,2010,No
618,0,Visa,Credit,4041948266255615,09/2020,531,YES,2,11500.0,02/2020,2020,No
618,1,Visa,Debit,4632545212498675,08/2023,330,YES,2,21439.0,10/2017,2017,No
619,0,Mastercard,Debit,5000065227125905,10/2018,388,YES,1,32165.0,11/2006,2014,No
619,1,Mastercard,Debit,5750094419099846,09/2024,433,YES,2,12346.0,07/1998,2006,No
620,0,Mastercard,Credit,5445638120890628,10/2021,265,YES,2,13500.0,06/2004,2014,No
620,1,Visa,Credit,4633191730342522,07/2023,779,YES,2,12700.0,03/2014,2014,No
620,2,Visa,Debit,4578081011383131,01/2024,45,YES,1,29335.0,02/2020,2020,No
621,0,Visa,Debit,4044839537020410,07/2023,113,YES,1,16962.0,05/2005,2010,No
621,1,Mastercard,Debit,5468915979157794,05/2007,571,YES,2,17007.0,06/2006,2009,No
622,0,Mastercard,Debit,5551364240063147,02/2021,192,YES,1,43673.0,07/2010,2011,No
622,1,Mastercard,Debit,5309902802047025,02/2020,972,YES,1,43973.0,12/2017,2017,No
622,2,Mastercard,Debit,5293051567146083,05/2018,166,YES,1,28069.0,08/2015,2015,No
622,3,Mastercard,Debit,5795853820688586,11/2023,426,YES,1,30366.0,10/2009,2009,No
623,0,Visa,Debit,4063551913220532,05/2020,737,YES,2,1241.0,04/2005,2014,No
624,0,Mastercard,Debit (Prepaid),5899056864789405,01/2020,49,YES,1,70.0,04/2010,2010,No
624,1,Visa,Debit,4695324850759951,08/2022,519,YES,1,60610.0,03/2008,2008,No
624,2,Mastercard,Debit,5384665641390052,05/2022,508,YES,1,50961.0,08/2008,2010,No
624,3,Visa,Debit,4913546275337010,10/2020,412,YES,1,31896.0,08/2014,2014,No
624,4,Amex,Credit,368846035942355,10/2013,144,YES,1,30500.0,10/2006,2007,No
624,5,Amex,Credit,304049639672368,10/2015,923,YES,2,19300.0,11/2010,2010,No
624,6,Mastercard,Credit,5782316964774499,06/2006,758,YES,1,24600.0,02/2003,2013,No
625,0,Amex,Credit,324324340319414,07/2016,548,YES,1,15700.0,05/2007,2013,No
625,1,Visa,Debit (Prepaid),4980389315137738,08/2022,222,YES,2,22.0,10/1999,2016,No
625,2,Visa,Credit,4455799501123948,05/2007,651,YES,1,3100.0,03/2004,2011,No
625,3,Visa,Debit,4211342868154020,04/2019,108,YES,1,42241.0,06/2011,2012,No
625,4,Visa,Debit,4126791237469970,07/2020,502,YES,1,25497.0,12/2000,2012,No
625,5,Mastercard,Debit,5545501337471546,02/2020,42,YES,1,28188.0,02/2020,2020,No
625,6,Visa,Credit,4763707007052282,04/2020,329,NO,2,14300.0,03/2005,2012,No
626,0,Mastercard,Debit,5297814036761845,11/2020,436,YES,2,12035.0,01/2020,2020,No
627,0,Mastercard,Credit,5332016559235674,02/2020,171,YES,2,10800.0,02/2020,2020,No
627,1,Mastercard,Debit,5427056152561933,05/2020,439,NO,1,16332.0,04/2016,2016,No
628,0,Visa,Debit,4114452714679730,12/2021,613,YES,2,6724.0,10/2009,2011,No
628,1,Mastercard,Debit,5607772753172564,12/2023,609,YES,2,20933.0,06/2000,2014,No
629,0,Mastercard,Debit,5905311924160314,08/2020,400,YES,1,25253.0,03/2008,2008,No
629,1,Visa,Debit,4175483090792339,04/2021,147,YES,2,13202.0,02/2011,2011,No
629,2,Mastercard,Debit (Prepaid),5368860011761099,03/2020,207,YES,2,78.0,03/2015,2015,No
629,3,Mastercard,Debit,5700569085858753,01/2021,37,YES,1,16441.0,05/2005,2008,No
630,0,Mastercard,Credit,5114662442047901,02/2021,247,YES,2,7200.0,01/2020,2020,No
631,0,Mastercard,Debit,5904516440918627,09/2023,838,YES,1,8342.0,09/2007,2009,No
631,1,Mastercard,Credit,5873879871800491,09/2021,895,YES,2,5700.0,01/2020,2020,No
632,0,Visa,Credit,4813468957928983,03/2020,563,YES,1,14300.0,04/2010,2010,No
632,1,Visa,Debit,4782359944930749,06/2024,12,NO,1,17252.0,04/2013,2013,No
632,2,Mastercard,Credit,5049713217655208,07/2023,980,YES,1,11900.0,09/2009,2012,No
633,0,Mastercard,Debit,5064803986712494,01/2022,477,YES,1,10445.0,08/2010,2010,No
633,1,Mastercard,Debit (Prepaid),5101374030372418,05/2011,237,YES,1,73.0,08/2010,2010,No
633,2,Visa,Debit,4438751767989238,05/2022,781,YES,1,17319.0,09/2008,2010,No
634,0,Visa,Credit,4623909080454335,02/2020,314,YES,2,9400.0,11/2016,2016,No
634,1,Discover,Credit,6244344461424370,04/2015,414,YES,2,8900.0,05/2011,2014,No
634,2,Mastercard,Debit,5543479633732955,04/2021,192,YES,2,9324.0,11/2008,2009,No
634,3,Visa,Debit,4023733457618418,01/2024,3,YES,2,8834.0,07/2008,2017,No
634,4,Mastercard,Debit,5998143511839617,05/2022,174,YES,1,8304.0,05/2009,2013,No
634,5,Visa,Credit,4715738219735937,07/2023,643,YES,1,10900.0,06/2009,2009,No
635,0,Visa,Credit,4249186321078698,03/2014,613,YES,2,9300.0,02/2000,2006,No
635,1,Mastercard,Debit,5505908551325322,09/2012,646,YES,1,10946.0,05/2012,2012,No
636,0,Mastercard,Debit,5950513884296124,02/2020,729,YES,2,24576.0,02/2020,2020,No
637,0,Visa,Credit,4417056929607717,10/2017,693,YES,2,12500.0,09/2007,2013,No
637,1,Mastercard,Debit (Prepaid),5694461259251008,01/2024,86,YES,2,40.0,08/2008,2009,No
637,2,Mastercard,Debit,5620106433417052,11/2024,339,YES,2,21408.0,08/2010,2015,No
638,0,Mastercard,Debit,5403500140212676,02/2020,642,NO,1,9433.0,02/2004,2009,No
638,1,Amex,Credit,345938557402151,11/2020,382,YES,2,7400.0,06/2004,2006,No
639,0,Mastercard,Debit,5538497557105107,02/2020,247,YES,1,34858.0,02/2020,2020,No
639,1,Visa,Debit,4184962720948425,02/2020,526,NO,1,28147.0,02/2020,2020,No
640,0,Mastercard,Debit,5640299040746333,08/2022,259,YES,1,13857.0,01/2020,2020,No
640,1,Mastercard,Debit,5995738761199496,09/2021,674,YES,2,10236.0,02/2020,2020,No
641,0,Mastercard,Credit,5300090302126885,04/2024,94,YES,1,15700.0,07/2006,2010,No
641,1,Mastercard,Debit,5438397481754732,05/2021,868,YES,2,25080.0,01/2007,2012,No
641,2,Mastercard,Debit,5477335030821502,06/2012,801,YES,2,31604.0,04/2008,2014,No
641,3,Mastercard,Credit,5445191857932855,10/2015,194,YES,2,5600.0,07/2013,2013,No
641,4,Mastercard,Debit,5179089621739035,03/2022,274,YES,1,16220.0,11/2014,2014,No
641,5,Mastercard,Debit,5984945879573910,11/2021,289,YES,1,44568.0,05/2009,2011,No
641,6,Mastercard,Credit,5301525411053274,07/2012,424,YES,2,12500.0,01/2009,2009,No
641,7,Mastercard,Credit,5972887381229032,04/2015,441,YES,2,12200.0,09/2009,2009,No
642,0,Visa,Debit,4771614681971768,06/2021,353,YES,2,27220.0,02/2020,2020,No
642,1,Mastercard,Debit,5109840055437737,12/2024,456,YES,2,14303.0,02/2020,2020,No
643,0,Visa,Debit,4434350524306826,08/2020,920,YES,2,10289.0,06/2013,2013,No
643,1,Mastercard,Debit,5206347664104995,06/2019,337,YES,2,10618.0,02/2009,2009,No
643,2,Mastercard,Debit,5554817119459376,05/2010,894,YES,2,10909.0,06/2009,2009,No
644,0,Visa,Debit,4973656988526728,02/2023,703,YES,2,31554.0,02/2010,2010,No
645,0,Visa,Debit,4600575353397286,02/2020,105,YES,1,35148.0,01/2020,2020,No
645,1,Mastercard,Debit,5638793020721462,02/2020,531,YES,2,35968.0,07/2012,2012,No
645,2,Amex,Credit,343245906110440,07/2022,728,YES,1,30900.0,05/2010,2016,No
646,0,Visa,Debit,4745291753757744,12/2017,291,YES,1,22122.0,10/2015,2015,No
646,1,Mastercard,Debit,5391562008232881,01/2023,139,YES,1,21240.0,09/2004,2006,No
646,2,Visa,Debit,4114185411174504,07/2023,606,YES,2,33181.0,09/2013,2013,No
646,3,Visa,Credit,4971073775593251,11/2016,354,YES,2,13900.0,06/2008,2008,No
647,0,Visa,Debit,4891475179534976,12/2018,326,YES,2,18316.0,04/2017,2017,No
647,1,Visa,Debit,4047431792511852,05/2024,615,YES,1,14858.0,06/2016,2016,No
647,2,Visa,Debit,4167964897226165,10/2022,954,YES,1,21414.0,11/2007,2008,No
647,3,Discover,Credit,6443318322155670,07/2021,518,YES,1,14900.0,09/2010,2010,No
647,4,Mastercard,Debit,5400865230848610,06/2020,591,YES,1,12992.0,07/2007,2015,No
648,0,Mastercard,Credit,5954521242015508,02/2020,394,YES,1,8300.0,08/2008,2013,No
648,1,Mastercard,Debit (Prepaid),5376758306260437,04/2011,26,YES,1,56.0,03/2004,2008,No
648,2,Visa,Debit,4952408792507245,09/2023,78,YES,2,5283.0,03/2008,2010,No
648,3,Discover,Credit,6669631772050778,03/2012,182,YES,2,10600.0,03/2005,2008,No
649,0,Mastercard,Debit,5795511997395934,03/2023,987,YES,1,5158.0,01/2020,2020,No
650,0,Visa,Debit,4778924908010471,02/2021,656,YES,1,30320.0,08/2018,2018,No
650,1,Mastercard,Credit,5895121423095414,11/2022,726,YES,1,14200.0,02/2008,2011,No
650,2,Visa,Debit,4417507914154983,03/2021,178,YES,1,28911.0,04/2004,2011,No
651,0,Mastercard,Debit,5098630896285808,04/2023,18,YES,2,65185.0,02/2020,2020,No
651,1,Mastercard,Debit,5369522792349411,08/2022,597,YES,1,36570.0,12/2019,2019,No
652,0,Mastercard,Debit,5815399624686166,12/2006,896,YES,1,14138.0,12/2006,2011,No
653,0,Visa,Debit,4515472056993650,06/2020,464,YES,1,21752.0,02/2020,2020,No
653,1,Visa,Debit,4009703334177340,06/2020,922,YES,2,23137.0,01/2020,2020,No
654,0,Visa,Debit,4212985133165351,01/2021,884,YES,1,32808.0,11/2006,2012,No
655,0,Mastercard,Debit,5961241054000885,02/2020,108,NO,1,29674.0,01/2020,2020,No
656,0,Visa,Credit,4000393241453107,10/2021,408,YES,2,24300.0,10/2003,2007,No
